Language_ID	aes	category	classification	level	med	medovertime	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
meke1243	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506	language	long_grammar	['Alan A. Jones. 1998. Towards a Lexicogrammar of Mekeo (An Austronesian Language of West Central Papua). (Pacific Linguistics: Series C, 138.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xx+601pp. (Publication of PhD ANU 1994.)', 'W. M. Strong. 1913-1914. The Roro and Mekeo Languages of British New Guinea. Zeitschrift für Kolonialsprachen IV. 285-311.', 'Bouellat, {}. 1902. Vocabulary of Mekeo dialect. Annual Report of British New Guinea 1900-1901. 145-153.', 'J. P. Thomson. 1892. British New Guinea. London: George Philip & Son. xviii+336pp.', 'Anonymous, {}. 1891. Despatch Reporting Visit of Inspection to the Mekeo (Upper St. Joseph) District. British New Guinea, Annual Report on British New Guinea 1889-1890. 118-121.']	(east2455:1,nort2850:1,nort2851:1,west2528:1)meke1243:1;	Mekeo	Papunesia	-8.23853	146.586	meke1243	mek	PG	aust1307	meke1243
mele1250	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245/mele1252	language	grammar_sketch	['Ross Clark. 1975. Mele Notes. University of Auckland, Working Papers in Anthropology, Archaeology, Linguistics, Maori Studies 40. 1-29.', 'Capell, Arthur. 1942. Notes on the Fila language, New Hebrides. Journal of the Polynesian Society 51. 153-180.', 'Sidney H. Ray. 1919/1920. The Polynesian Languages in Melanesia. Anthropos 14/15. 46-96.']	(fila1237:1,mele1251:1)mele1250:1;	Mele-Fila	Papunesia	-17.6841	168.275	mele1250	mxe	VU	aust1307	mele1250
meng1267	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/meng1266/mamu1256	language	grammar_sketch	['Hermann Müller. 1907. Grammatik der Mengen-Sprache. Anthropos 2. 80-99, 241-250.']	(bush1249:1,nort2855:1,sout2876:1)meng1267:1;	Mengen	Papunesia	-5.47036	151.373	meng1267	mee	PG	aust1307	meng1267
mera1242	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/will1243/naka1266	language	phonology_or_text	['Ferdinand Hees. 1915-1916. Ein Beitrag aus den Sagen und Erzählungen der Nakanai (Neupommern, Südsee). Anthropos 10/11. 34-64, 562-585, 861-887.', 'Georg Friederici. 1912. Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: II Beiträge zur Völker- und Sprachenkunde von Deutsch-Neuguinea. (Ergänzungsheft der Mitteilungen aus den Deutschen Schutzgebieten, 5.) Berlin: Ernst Siegfried Mittler und Sohn. vi+324+ivpp.']	(lolo1263:1)mera1242:1;	Meramera	Papunesia	-4.97468	151.528	mera1242	mxm	PG	aust1307	mera1242
mere1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241	language	grammar_sketch	['Chung, Ying Shing Anthony. 2005. A descriptive grammar of Merei (Vanuatu). (Pacific Linguistics, 573.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xi+74pp. (Also as 1998 MA Northern Territory U, Darwin.)', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	(wini1243:1)mere1242:1;	Merei	Papunesia	-15.2839	166.905	mere1242	lmb	VU	aust1307	mere1242
merl1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	(matl1238:1,mwer1250:1,west2512:1)merl1237:1;	Merlav	Papunesia	-14.450679	168.053527	merl1237	mrm	VU	aust1307	merl1237
midd1327	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/watu1246	language	grammar_sketch	['Hans Fischer. 1963. Watut: Notizen zur Kultur eines Melanesierstammes in Nordost-Neuguinea. (Kulturgeschichtliche Forschungen, 10.) Braunschweig: Albert Limbach. 290pp.']	midd1327:1;	Middle Watut	Papunesia	-6.88249	146.399126	midd1327	mpl	PG	aust1307	midd1327
mina1269	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241	language	phonology_or_text	['Nenegemo, Tau and Lovell, Larry. 1995. Minaveha field notes. (Dictionaries in Papua New Guinea, 14.) Ukarumpa: Summer Institute of Linguistics. 216pp.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	mina1269:1;	Minaveha	Papunesia	-9.59922	150.501	mina1269	mvn	PG	aust1307	mina1269
mind1255	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/astr1247	language	wordlist_or_less	['Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Arthur Capell. 1962. Linguistic Survey of the South-Western Pacific (New and revised edition). (South Pacific Commission Technical Paper, 136.) Noumea: South Pacific Commission. 258pp.', 'Schmitz, Carl A. 1960. Historische Probleme in Nordost-Neuguinea, Huon Halbinsel. (Studien zur Kulturkunde, 16.) Wiesbaden: Franz Steiner. viii+441pp.']	mind1255:1;	Mindiri	Papunesia	-5.5	146.15	mind1255	mpn	PG	aust1307	mind1255
mini1251	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/patp1244/mini1257	language	long_grammar	['Van Der Mark, Sheena. 2007. A Grammar of Vinitiri: An Austronesian language from Papua New Guinea. (Doctoral dissertation, LaTrobe University; xx+395pp.)', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	mini1251:1;	Minigir	Papunesia	-4.31803	152.005	mini1251	vmg	PG	aust1307	mini1251
misi1243	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/kili1270	language	grammar_sketch	['S. B. Fellows. 1894. Grammar of the Pannieti dialect, British New Guinea. Annual Report of British New Guinea 1892-1893. 78-92.', 'J. P. Thomson. 1892. British New Guinea. London: George Philip & Son. xviii+336pp.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'MacGregor, William. 1890. Aboriginal vocabulary of Misima (St.~Aignan). Annual Report of British New Guinea 1889-1890. 152-154.']	(nasi1246:1,tewa1259:1)misi1243:1;	Misima-Paneati	Papunesia	-10.6821	152.696	misi1243	mpx	PG	aust1307	misi1243
miuu1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/pasi1254	language	wordlist_or_less	['Ann Chowning. 1985. Rapid lexical change and aberrant Melanesian languages: Sengseng and its neighbours. In Andrew K. Pawley and Lois Carrington (eds.), Austronesian linguistics at the 15th pacific science congress, 169-198. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Craig Throop and Linda Throop. 1980. The languages and communities of the Kandrian inland region. In Raymond L. Johnston (ed.), Language, communication and development in New Britain, 225-40. Ukarumpa: Summer Institute of Linguistics.']	miuu1237:1;	Miu	Papunesia	-5.88037	149.557	miuu1237	mpo	PG	aust1307	miuu1237
moke1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/moko1244	language	wordlist_or_less	[""""Z'graggen, Johannes A. 1975. Comparative wordlists of the Admiralty Island languages, collected by W. E. Smythe. In Richard Loving (ed.), Comparative wordlists I, 117-216. Ukarumpa: Summer Institute of Linguistics.""""]	moke1240:1;	Mokerang	Papunesia	-2.01602	147.423	moke1240	mft	PG	aust1307	moke1240
moki1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/pona1248	language	long_grammar	['Sheldon P. Harrison. 1976. Mokilese Reference Grammar. (Pali Language Texts: Micronesia.) Honolulu: University of Hawaii Press. xvii+349pp.', 'Harrison, S.P. 1973. Reduplication in Micronesian Languages. Oceanic Linguistics 12. 1-2: 407-454.', 'Harrison, Sheldon P. 1947. Mokilese Reference Grammar. Honolulu: University of Hawaii.']	moki1238:1;	Mokilese	Papunesia	6.65651	159.776	moki1238	mkj	FM	aust1307	moki1238
moli1248	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/bwai1241	language	phonology_or_text	['Helena Engkvist. 2009. Causatives and other verbal prefixes in Molima. Ms., SIL. 20pp.', 'Andrew Pawley. 1975. The relationship of the Austronesian languages of Papua: A preliminary study. In Tom E. Dutton (ed.), Studies in languages of central and south-east Papua, 3-106. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Goodenough, W. H. 1952. Ethnological Reconnaisance in New Guinea. University (of Pennsylvania) Museum Bull. 17. 5-37.']	(aial1237:1,tala1284:1,tosi1237:1)moli1248:1;	Molima	Papunesia	-9.57457	150.614	moli1248	mox	PG	aust1307	moli1248
mond1265	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2849	language	wordlist_or_less	['Robert Blust. 2007. The prenasalised trills of Manus. In Siegel, Jeff and Lynch, John and Eades, Diana (eds.), Language description, history and development: linguistic indulgence in memory of Terry Crowley, 297-311. Amsterdam: John Benjamins.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	mond1265:1;	Mondropolon	Papunesia	-2.01359	146.931	mond1265	npn	PG	aust1307	mond1265
mono1273	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280	language	long_grammar	['Meier, Sabrina C. 2020. Topics in the Grammar of Mono-Alu (Oceanic). (Doctoral dissertation, NSW, Australia: University of Newcastle; xxiv+947pp.)', 'Fagan, Joel L. 1986. A Grammatical Analysis of Mono-Alu (Bougainville Straits, Solomon Islands). (Pacific Linguistics: Series B, 96.) Canberra: Research School of Pacific and Asian Studies, Australian National University. vii+158+22pp. (Also as MA, 1979 University of Hawaii.)', 'H. P. Guppy. 1887. The Solomon Islands and their Natives. London: Swan Sonnenstein, Lowrey & Co. xvi+384pp.']	(aluu1243:1,faur1237:1,mono1274:1)mono1273:1;	Mono-Alu	Papunesia	-7.05102	155.76	mono1273	mte	SB	aust1307	mono1273
moro1286	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/sout3194	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Layard, J. W. 1928. Degree-taking rites in south west bay, Malekula. The Journal of the Royal Anthropological Institute of Great Britain and Ireland 58. 139-223.']	moro1286:1;	Morouas	Papunesia	-15.3498	166.891	moro1286	mrp	VU	aust1307	moro1286
mort1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/mort1238	language	grammar_sketch	[""""Emerson Lopez Odango. 2015. Afféú Fangani 'Join Together': A morphophonemic analysis of possessive suffix paradigms in Pakin Lukunosh Mortlockese. (Doctoral dissertation, University of Hawai'i at Mānoa; xiii+470pp.)"""", 'Max Girschner. 1912, 1913. Die Karolineninsel Námōluk und ihre Bewohner. Baessler Archiv: Beiträge zur Völkerkunde II, III. 123-215, 165-190.', 'Schmidt, Wilhelm. 1899. Zur Grammatik der Sprache der Mortlock-Insel. Wiener Zeitschrift für die Kunde des Morgenlandes 13. 330-343.', 'Kubary, Johann. 1880. Die Bewohner der Mortlock-Inseln (Karolinen; Nördlicher grosser Ocean). Mitteilungen der Geographischen Gesellschaft in Hamburg 3 = 1878/1879. 224-299.']	(lowe1410:1,midm1238:1,uppe1422:1)mort1237:1;	Mortlockese	Papunesia	5.50735	153.710778	mort1237	mrl	FM	aust1307	mort1237
mota1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	grammar_sketch	['Robert Codrington and Jim Palmer. 1896. A dictionary of the language of Mota, Sugarloaf Island, Banks Islands. London: Society for Promoting Christian Knowledge. xxiii+312pp.', 'Robert Codrington. 1877. A Sketch of Mota grammar. London: Gilbert & Rivington. 57pp.', 'J. G. Goodenough. 1876. Journal of Commodore Goodenough. London: Henry. 352-369pp.']	mota1237:1;	Mota	Papunesia	-13.835361	167.690924	mota1237	mtt	VU	aust1307	mota1237
motl1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	long_grammar	[""""Alexandre François. 2001. Constraintes de Structures et Liberté dans l'organisation du Discours: Une description du Mwotlap, langue océanienne du Vanuatu. (Doctoral dissertation, Université de la Sorbonne (Paris IV); 1075pp.)"""", 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	(volo1238:1)motl1237:1;	Mwotlap	Papunesia	-13.655015	167.706277	motl1237	mlv	VU	aust1307	motl1237
motu1246	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850	language	long_grammar	['Taylor, Andrew J. 1970. Syntax and phonology of Motu (Papua): a transformational approach. (Doctoral dissertation, Australian National University; xi+298pp.)', 'R. Lister-Turner and J. B. Clark. 1930. Revised Motu grammar and vocabulary. Port Moresby: Government Printer. v+192pp.', 'Lawes, William George. 1896. Grammar and Vocabulary of Language Spoken by Motu Tribe (New Guinea). 3rd edn. Sydney: Government Printer. xiv+157pp.', 'Lawes, William George. 1888. Grammar and Vocabulary of Language Spoken by Motu Tribe (New Guinea). 2nd edn. Sydney: Government Printer. 154pp.', 'Lawes, William George. 1885. Grammar and Vocabulary of Language Spoken by Motu Tribe (New Guinea). Sydney: Government Printer. x+108pp.', 'Gill, William Wyatt. 1876. Life in the Southern Isles. London: Religious Tract Society. viii+360pp.', 'John MacGillivray. 1852. Narrative of the voyage of H.M.S.~Rattlesnake. London: T.~& W.~Boone. ix+402pp. (2 vols.)']	(east2454:1,west2526:1)motu1246:1;	Motu	Papunesia	-9.67492	147.424	motu1246	meu	PG	aust1307	motu1246
mouk1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/bibl1237	language	grammar_sketch	['William R. Thurston. 1996. The Bibling Languages of Northwestern New Britain. In Malcolm D. Ross (ed.), Studies in the Languages of New Britain and New Ireland 1: Austronesian Languages of the North New Guinea Cluster in Northwestern New Britain, 249-392. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Thurston, William. 1987. Processes of Change in the Languages of North-Western New Britain. (Pacific Linguistics: Series B, 99.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+155pp.', 'Johnston, Raymond L. and Rath, Daniel D. and Allen, Jerry. 1980. The Lamogai family of languages. In Raymond L. Johnston (ed.), Language, communication and development in New Britain, 185-95. Ukarumpa: Summer Institute of Linguistics.']	(mouk1240:1,tour1244:1)mouk1239:1;	Mouk-Aria	Papunesia	-5.71155	149.158	mouk1239	mwh	PG	aust1307	mouk1239
mpot1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	mpot1241:1;	Mpotovoro	Papunesia	-15.8988	167.232	mpot1241	mvt	VU	aust1307	mpot1241
mudu1242	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/bali1280	language	grammar	['René van den Berg and Peter Bachet. 2006. Vitu Grammar Sketch. (Data Papers on Papua New Guinea Languages, 51.) Ukarumpa: Summer Institute of Linguistics. ix+248pp.', 'Georg Friederici. 1912. Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: II Beiträge zur Völker- und Sprachenkunde von Deutsch-Neuguinea. (Ergänzungsheft der Mitteilungen aus den Deutschen Schutzgebieten, 5.) Berlin: Ernst Siegfried Mittler und Sohn. vi+324+ivpp.']	mudu1242:1;	Muduapa	Papunesia	-4.69751	149.489	mudu1242	wiv	PG	aust1307	mudu1242
murp1234	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/kora1297	language	wordlist_or_less	['Carter, John and Carter, Katie and Grummitt, John and MacKenzie, Bonnie and Masters, Janell. 2012. A Sociolinguistic Survey of the Mur Village Vernaculars. (SIL Electronic Survey Reports 2012-043.) Dallas, Texas: SIL International. 90pp.']	murp1234:1;	Mur Pano	Papunesia	-5.6642	146.522	murp1234	tkv	PG	aust1307	murp1234
